datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,City,State,Zipcode
2021-01-22 11:00:00,410.56,0.99,50.04,15.02,13.23,14.09,17.74,2.38,2.0,Elmhurst,Queens County,11373
2021-01-22 10:00:00,403.88,0.74,48.67,16.27,12.99,14.02,17.62,2.34,2.0,Elmhurst,Queens County,11373
2021-01-22 09:00:00,440.6,2.04,54.84,8.4,13.11,16.25,20.64,2.38,2.0,Elmhurst,Queens County,11373
2021-01-22 08:00:00,494.0,7.26,61.69,1.92,14.42,19.41,25.1,3.26,2.0,Elmhurst,Queens County,11373
2021-01-22 07:00:00,707.63,30.85,71.29,0.06,15.14,31.24,40.16,5.38,4.0,Elmhurst,Queens County,11373
2021-01-22 06:00:00,1348.5,119.81,82.25,0.0,13.47,71.02,89.61,11.02,5.0,Elmhurst,Queens County,11373
2021-01-22 05:00:00,1869.2,194.91,90.48,0.0,13.71,105.79,134.51,17.48,5.0,Elmhurst,Queens County,11373
2021-01-22 04:00:00,2189.64,236.03,98.71,0.0,13.47,127.64,166.24,22.29,5.0,Elmhurst,Queens County,11373
2021-01-22 03:00:00,2162.93,236.03,100.08,0.0,11.8,127.07,166.56,19.0,5.0,Elmhurst,Queens County,11373
2021-01-22 02:00:00,1922.61,203.85,100.08,0.0,9.18,108.82,142.68,10.26,5.0,Elmhurst,Queens County,11373
2021-01-22 01:00:00,1642.23,166.3,97.33,0.0,10.13,87.38,114.18,9.12,5.0,Elmhurst,Queens County,11373
2021-01-22 00:00:00,1375.2,134.11,93.22,0.0,13.35,67.96,87.93,10.64,5.0,Elmhurst,Queens County,11373
2021-01-21 23:00:00,1094.82,98.35,86.37,0.0,17.41,49.68,64.24,11.02,4.0,Elmhurst,Queens County,11373
2021-01-21 22:00:00,787.74,57.22,79.51,1.5,22.65,33.4,43.37,8.11,4.0,Elmhurst,Queens County,11373
2021-01-21 21:00:00,620.84,39.79,69.23,10.73,25.99,25.88,33.27,5.95,4.0,Elmhurst,Queens County,11373
2021-01-21 20:00:00,560.76,35.76,59.63,18.95,25.75,22.74,29.13,5.13,3.0,Elmhurst,Queens County,11373
2021-01-21 19:00:00,453.95,23.25,47.98,26.46,21.22,15.5,20.2,3.58,2.0,Elmhurst,Queens County,11373
2021-01-21 18:00:00,380.52,13.64,41.13,32.19,16.93,10.71,14.33,2.38,2.0,Elmhurst,Queens County,11373
2021-01-21 17:00:00,393.87,14.19,42.5,31.11,17.17,10.96,14.98,2.66,2.0,Elmhurst,Queens County,11373
2021-01-21 16:00:00,433.92,17.66,47.98,24.68,18.12,12.69,17.54,3.45,2.0,Elmhurst,Queens County,11373
2021-01-21 15:00:00,634.19,42.02,58.95,10.01,22.65,22.56,31.01,7.28,3.0,Elmhurst,Queens County,11373
2021-01-21 14:00:00,707.63,48.28,63.06,4.29,21.46,25.92,35.47,8.61,4.0,Elmhurst,Queens County,11373
2021-01-21 13:00:00,741.01,50.52,66.49,0.22,20.98,28.91,39.41,9.25,4.0,Elmhurst,Queens County,11373
2021-01-21 12:00:00,947.95,76.0,80.2,0.0,22.89,43.81,58.56,12.79,4.0,Elmhurst,Queens County,11373
2021-01-21 11:00:00,787.74,50.07,85.0,0.0,26.7,34.12,46.63,10.39,4.0,Elmhurst,Queens County,11373
2021-01-21 10:00:00,741.01,40.68,86.37,0.01,28.37,31.57,44.11,9.88,4.0,Elmhurst,Queens County,11373
2021-01-21 09:00:00,761.03,39.79,82.94,0.0,25.99,32.54,45.3,10.13,4.0,Elmhurst,Queens County,11373
2021-01-21 08:00:00,707.63,31.74,71.97,0.01,19.55,28.24,40.24,8.87,4.0,Elmhurst,Queens County,11373
2021-01-21 07:00:00,614.17,18.33,67.86,0.35,14.42,21.96,32.44,7.16,3.0,Elmhurst,Queens County,11373
2021-01-21 06:00:00,580.79,12.74,66.49,1.08,11.56,19.23,28.67,6.46,2.0,Elmhurst,Queens County,11373
2021-01-21 05:00:00,580.79,11.51,65.8,1.59,10.25,19.26,28.35,6.59,2.0,Elmhurst,Queens County,11373
2021-01-21 04:00:00,520.71,5.7,60.32,9.57,9.06,16.07,23.87,5.76,2.0,Elmhurst,Queens County,11373
2021-01-21 03:00:00,413.9,0.57,45.24,26.46,7.87,9.76,15.17,3.99,2.0,Elmhurst,Queens County,11373
2021-01-21 02:00:00,390.53,0.37,41.81,30.76,7.21,8.33,13.1,3.52,2.0,Elmhurst,Queens County,11373
2021-01-21 01:00:00,367.17,0.27,38.39,33.98,6.38,6.77,10.73,3.01,1.0,Elmhurst,Queens County,11373
2021-01-21 00:00:00,340.46,0.23,34.62,35.05,5.96,5.14,8.11,2.47,1.0,Elmhurst,Queens County,11373
2021-01-20 23:00:00,310.42,0.14,28.79,38.62,5.42,3.41,5.53,1.87,1.0,Elmhurst,Queens County,11373
2021-01-20 22:00:00,283.72,0.56,22.62,44.35,4.77,2.32,3.86,1.36,1.0,Elmhurst,Queens County,11373
2021-01-20 21:00:00,273.71,2.63,17.48,48.64,5.01,2.0,3.25,1.14,1.0,Elmhurst,Queens County,11373
2021-01-20 20:00:00,277.04,3.91,14.57,52.93,5.6,1.96,3.08,1.01,1.0,Elmhurst,Queens County,11373
2021-01-20 19:00:00,273.71,3.63,12.51,60.08,5.25,1.84,2.8,0.88,1.0,Elmhurst,Queens County,11373
2021-01-20 18:00:00,300.41,5.14,16.11,52.93,7.39,3.29,4.62,1.11,1.0,Elmhurst,Queens County,11373
2021-01-20 17:00:00,350.48,8.05,26.05,40.77,11.33,6.28,8.52,1.76,1.0,Elmhurst,Queens County,11373
2021-01-20 16:00:00,520.71,23.47,49.35,18.42,16.45,16.01,20.61,3.04,2.0,Elmhurst,Queens County,11373
2021-01-20 15:00:00,1388.55,150.2,77.46,1.36,23.84,67.59,82.02,8.04,5.0,Elmhurst,Queens County,11373
2021-01-20 14:00:00,1588.82,182.39,80.88,0.28,30.28,82.4,98.47,14.06,5.0,Elmhurst,Queens County,11373
2021-01-20 13:00:00,1428.6,153.78,78.14,0.01,31.47,75.23,90.83,15.45,5.0,Elmhurst,Queens County,11373
2021-01-20 12:00:00,1228.33,119.81,74.71,0.0,28.85,63.89,78.46,13.05,5.0,Elmhurst,Queens County,11373
2021-01-20 11:00:00,1028.06,88.51,71.29,0.0,26.23,51.31,63.92,10.39,5.0,Elmhurst,Queens County,11373
2021-01-20 10:00:00,934.6,71.53,70.6,0.0,22.89,45.08,57.72,9.75,4.0,Elmhurst,Queens County,11373
2021-01-20 09:00:00,847.82,56.77,69.23,0.0,19.55,38.58,50.54,8.87,4.0,Elmhurst,Queens County,11373
2021-01-20 08:00:00,774.38,45.15,69.23,0.0,17.64,32.81,43.13,7.73,4.0,Elmhurst,Queens County,11373
2021-01-20 07:00:00,720.98,37.1,70.6,0.0,17.17,28.32,37.47,6.97,4.0,Elmhurst,Queens County,11373
2021-01-20 06:00:00,720.98,37.1,71.29,0.0,17.17,27.81,36.71,7.09,4.0,Elmhurst,Queens County,11373
2021-01-20 05:00:00,794.41,46.49,72.66,0.0,16.69,32.19,42.02,8.23,4.0,Elmhurst,Queens County,11373
2021-01-20 04:00:00,821.11,51.86,71.29,0.0,16.21,34.61,45.23,8.49,4.0,Elmhurst,Queens County,11373
2021-01-20 03:00:00,774.38,48.73,68.55,0.0,15.14,31.51,41.3,6.46,4.0,Elmhurst,Queens County,11373
2021-01-20 02:00:00,714.3,40.68,67.86,0.0,15.5,26.87,35.39,6.52,4.0,Elmhurst,Queens County,11373
2021-01-20 01:00:00,607.49,27.49,63.75,0.05,16.45,19.4,25.89,6.14,2.0,Elmhurst,Queens County,11373
2021-01-20 00:00:00,514.03,16.76,58.95,0.31,17.17,13.17,17.68,4.75,2.0,Elmhurst,Queens County,11373
2021-01-19 23:00:00,467.3,11.96,55.52,0.89,17.41,10.33,13.85,3.93,2.0,Elmhurst,Queens County,11373
2021-01-19 22:00:00,417.23,6.09,50.72,5.72,15.97,7.93,10.72,3.17,2.0,Elmhurst,Queens County,11373
2021-01-19 21:00:00,377.18,3.97,43.87,19.13,13.95,5.87,8.35,2.69,2.0,Elmhurst,Queens County,11373
2021-01-19 20:00:00,350.48,3.13,39.41,32.54,12.64,4.79,7.06,2.38,1.0,Elmhurst,Queens County,11373
2021-01-19 19:00:00,333.79,2.4,33.93,37.19,11.44,4.15,6.16,1.9,1.0,Elmhurst,Queens County,11373
2021-01-19 18:00:00,340.46,6.09,29.82,35.41,12.04,4.93,6.94,1.79,1.0,Elmhurst,Queens County,11373
2021-01-19 17:00:00,373.84,12.52,29.13,30.04,14.31,7.02,9.41,2.09,1.0,Elmhurst,Queens County,11373
2021-01-19 16:00:00,427.25,21.91,30.5,22.53,17.17,10.14,13.52,2.66,2.0,Elmhurst,Queens County,11373
2021-01-19 15:00:00,614.17,50.96,41.13,10.1,24.8,20.17,26.87,4.94,3.0,Elmhurst,Queens County,11373
2021-01-19 14:00:00,674.25,55.43,47.3,3.62,26.94,23.2,30.66,6.59,3.0,Elmhurst,Queens County,11373
2021-01-19 13:00:00,640.87,45.6,49.35,0.16,26.23,21.69,28.56,6.97,3.0,Elmhurst,Queens County,11373
2021-01-19 12:00:00,520.71,26.6,45.93,0.03,23.13,14.91,19.95,5.0,2.0,Elmhurst,Queens County,11373
2021-01-19 11:00:00,423.91,12.85,41.47,0.28,20.74,8.84,12.12,3.26,2.0,Elmhurst,Queens County,11373
2021-01-19 10:00:00,400.54,9.61,39.07,0.57,19.07,7.19,9.97,2.79,1.0,Elmhurst,Queens County,11373
2021-01-19 09:00:00,393.87,8.16,37.36,0.84,17.41,6.29,8.84,2.57,1.0,Elmhurst,Queens County,11373
2021-01-19 08:00:00,387.19,6.99,36.33,1.21,15.97,5.49,7.88,2.34,1.0,Elmhurst,Queens County,11373
2021-01-19 07:00:00,387.19,6.82,35.99,1.26,14.42,5.16,7.63,2.15,1.0,Elmhurst,Queens County,11373
2021-01-19 06:00:00,413.9,10.51,37.7,0.43,12.76,6.16,9.3,1.88,1.0,Elmhurst,Queens County,11373
2021-01-19 05:00:00,487.33,19.45,39.41,0.04,11.68,9.61,14.15,2.31,1.0,Elmhurst,Queens County,11373
2021-01-19 04:00:00,580.79,32.19,39.76,0.0,10.97,14.97,21.43,3.26,2.0,Elmhurst,Queens County,11373
2021-01-19 03:00:00,614.17,37.1,39.76,0.0,10.37,16.58,23.92,3.45,2.0,Elmhurst,Queens County,11373
2021-01-19 02:00:00,627.52,40.68,40.78,0.0,11.21,16.94,24.27,3.48,2.0,Elmhurst,Queens County,11373
2021-01-19 01:00:00,627.52,42.92,42.16,0.0,12.28,16.47,23.46,3.55,2.0,Elmhurst,Queens County,11373
2021-01-19 00:00:00,594.14,39.79,43.87,0.0,13.95,14.17,20.17,3.64,2.0,Elmhurst,Queens County,11373
2021-01-18 23:00:00,540.73,33.08,44.55,0.0,15.74,11.06,15.95,3.61,2.0,Elmhurst,Queens County,11373
2021-01-18 22:00:00,500.68,27.72,42.84,0.53,16.93,9.17,13.07,3.39,2.0,Elmhurst,Queens County,11373
2021-01-18 21:00:00,467.3,25.71,38.04,4.2,17.64,8.16,11.31,3.2,1.0,Elmhurst,Queens County,11373
2021-01-18 20:00:00,440.6,23.02,31.87,10.55,17.41,7.18,9.95,2.91,1.0,Elmhurst,Queens County,11373
2021-01-18 19:00:00,400.54,18.77,25.71,16.63,15.5,6.05,8.39,2.28,1.0,Elmhurst,Queens County,11373
2021-01-18 18:00:00,397.21,18.77,23.65,19.67,15.5,6.42,8.76,2.09,1.0,Elmhurst,Queens County,11373
2021-01-18 17:00:00,427.25,23.47,25.36,18.95,17.17,8.4,11.44,2.47,1.0,Elmhurst,Queens County,11373
2021-01-18 16:00:00,480.65,30.4,30.5,16.63,18.12,11.37,15.66,3.04,2.0,Elmhurst,Queens County,11373
2021-01-18 15:00:00,667.57,54.09,44.55,9.57,21.22,21.48,29.24,4.88,3.0,Elmhurst,Queens County,11373
2021-01-18 14:00:00,741.01,57.22,54.15,3.62,19.79,25.46,34.24,4.94,4.0,Elmhurst,Queens County,11373
2021-01-18 13:00:00,694.28,42.92,58.95,0.16,19.31,24.01,32.19,5.32,3.0,Elmhurst,Queens County,11373
2021-01-18 12:00:00,560.76,20.56,56.89,0.21,17.41,16.93,22.9,3.8,2.0,Elmhurst,Queens County,11373
2021-01-18 11:00:00,453.95,6.15,53.47,2.26,15.02,10.87,14.9,1.9,2.0,Elmhurst,Queens County,11373
2021-01-18 10:00:00,440.6,4.08,51.41,3.58,14.07,9.7,13.33,1.76,2.0,Elmhurst,Queens County,11373
2021-01-18 09:00:00,447.27,5.14,52.09,2.39,13.71,9.77,13.5,2.06,2.0,Elmhurst,Queens County,11373
2021-01-18 08:00:00,460.63,6.76,51.41,1.2,13.71,9.59,13.48,2.5,2.0,Elmhurst,Queens County,11373
2021-01-18 07:00:00,460.63,6.04,48.67,1.43,13.59,8.66,12.44,2.82,2.0,Elmhurst,Queens County,11373
2021-01-18 06:00:00,440.6,3.63,45.24,3.62,12.16,7.29,10.86,2.79,2.0,Elmhurst,Queens County,11373
2021-01-18 05:00:00,440.6,2.79,45.93,4.65,11.09,7.31,10.92,2.91,2.0,Elmhurst,Queens County,11373
2021-01-18 04:00:00,473.98,4.58,51.41,3.22,11.8,9.35,13.53,3.55,2.0,Elmhurst,Queens County,11373
2021-01-18 03:00:00,487.33,4.64,53.47,3.62,12.16,9.9,14.13,3.8,2.0,Elmhurst,Queens County,11373
2021-01-18 02:00:00,480.65,4.08,54.15,4.47,12.16,9.39,13.35,3.77,2.0,Elmhurst,Queens County,11373
2021-01-18 01:00:00,473.98,3.63,52.78,5.45,11.8,8.58,12.18,3.58,2.0,Elmhurst,Queens County,11373
2021-01-18 00:00:00,447.27,2.82,50.72,7.33,11.92,7.17,10.25,3.2,2.0,Elmhurst,Queens County,11373
2021-01-17 23:00:00,413.9,1.63,47.3,11.18,12.04,5.62,8.15,2.72,2.0,Elmhurst,Queens County,11373
2021-01-17 22:00:00,377.18,1.09,40.44,18.6,11.44,4.27,6.34,2.25,2.0,Elmhurst,Queens County,11373
2021-01-17 21:00:00,347.14,2.32,31.19,28.97,10.25,3.42,5.14,1.79,1.0,Elmhurst,Queens County,11373
2021-01-17 20:00:00,327.11,3.05,25.02,37.19,9.54,2.92,4.36,1.5,1.0,Elmhurst,Queens County,11373
2021-01-17 19:00:00,307.08,2.71,20.05,43.63,8.46,2.49,3.63,1.22,1.0,Elmhurst,Queens County,11373
2021-01-17 18:00:00,300.41,3.33,19.36,45.78,8.58,2.75,3.89,1.19,1.0,Elmhurst,Queens County,11373
2021-01-17 17:00:00,310.42,4.58,20.56,46.49,9.18,3.5,4.99,1.36,1.0,Elmhurst,Queens County,11373
2021-01-17 16:00:00,323.77,5.64,22.28,45.42,9.54,4.57,6.49,1.52,1.0,Elmhurst,Queens County,11373
2021-01-17 15:00:00,360.49,8.38,28.1,37.91,10.73,6.61,9.07,2.12,1.0,Elmhurst,Queens County,11373
2021-01-17 14:00:00,390.53,5.59,38.39,26.46,10.61,7.85,10.59,2.47,1.0,Elmhurst,Queens County,11373
2021-01-17 13:00:00,393.87,1.03,43.87,20.56,10.97,8.05,10.68,2.38,2.0,Elmhurst,Queens County,11373
2021-01-17 12:00:00,357.15,0.32,35.99,28.25,11.21,6.39,8.44,1.85,1.0,Elmhurst,Queens County,11373
2021-01-17 11:00:00,317.1,0.1,27.76,34.69,10.49,4.42,5.8,0.98,1.0,Elmhurst,Queens County,11373
2021-01-17 10:00:00,307.08,0.07,25.36,35.76,10.13,3.92,5.15,0.85,1.0,Elmhurst,Queens County,11373
2021-01-17 09:00:00,300.41,0.06,24.33,36.84,9.78,3.56,4.86,0.92,1.0,Elmhurst,Queens County,11373
2021-01-17 08:00:00,297.07,0.05,23.99,38.62,9.42,3.31,4.65,1.08,1.0,Elmhurst,Queens County,11373
2021-01-17 07:00:00,297.07,0.04,24.33,40.77,8.94,3.19,4.64,1.25,1.0,Elmhurst,Queens County,11373
2021-01-17 06:00:00,303.75,0.04,26.39,40.41,8.11,3.36,5.05,1.44,1.0,Elmhurst,Queens County,11373
2021-01-17 05:00:00,340.46,0.11,33.24,32.19,7.63,4.82,7.1,1.87,1.0,Elmhurst,Queens County,11373
2021-01-17 04:00:00,400.54,0.59,44.55,19.67,7.51,7.79,11.07,2.66,2.0,Elmhurst,Queens County,11373
2021-01-17 03:00:00,427.25,1.23,47.98,13.77,7.45,9.12,12.85,2.98,2.0,Elmhurst,Queens County,11373
2021-01-17 02:00:00,440.6,1.84,50.04,10.46,7.63,9.47,13.31,3.01,2.0,Elmhurst,Queens County,11373
2021-01-17 01:00:00,453.95,2.82,50.72,7.51,7.87,9.25,12.98,2.95,2.0,Elmhurst,Queens County,11373
2021-01-17 00:00:00,453.95,3.05,47.3,6.88,7.87,7.8,10.77,2.53,2.0,Elmhurst,Queens County,11373
2021-01-16 23:00:00,433.92,1.84,41.13,10.28,7.63,5.77,7.92,1.95,2.0,Elmhurst,Queens County,11373
2021-01-16 22:00:00,380.52,0.48,31.87,25.39,6.56,4.19,5.79,1.47,1.0,Elmhurst,Queens County,11373
2021-01-16 21:00:00,343.8,1.24,27.08,39.34,6.56,4.49,5.97,1.31,1.0,Elmhurst,Queens County,11373
2021-01-16 20:00:00,347.14,4.02,28.79,41.49,8.11,5.73,7.53,1.39,1.0,Elmhurst,Queens County,11373
2021-01-16 19:00:00,373.84,9.84,34.96,36.84,11.33,9.12,11.54,1.46,1.0,Elmhurst,Queens County,11373
2021-01-16 18:00:00,473.98,22.58,46.61,25.75,16.45,15.8,19.79,2.01,2.0,Elmhurst,Queens County,11373
2021-01-16 17:00:00,580.79,34.87,54.15,18.06,19.55,20.94,26.5,2.41,3.0,Elmhurst,Queens County,11373
2021-01-16 16:00:00,734.33,55.43,61.69,10.46,22.41,27.58,35.19,3.33,4.0,Elmhurst,Queens County,11373
2021-01-16 15:00:00,1214.98,118.02,61.01,2.55,9.66,52.65,68.58,5.0,5.0,Elmhurst,Queens County,11373
2021-01-16 14:00:00,974.66,76.89,61.69,0.83,6.38,39.15,52.88,4.24,4.0,Elmhurst,Queens County,11373
2021-01-16 13:00:00,667.57,27.49,61.69,0.35,3.93,22.57,31.78,3.07,3.0,Elmhurst,Queens County,11373
2021-01-16 12:00:00,440.6,1.62,45.93,19.85,2.56,11.5,16.36,1.46,2.0,Elmhurst,Queens County,11373
2021-01-16 11:00:00,317.1,0.01,17.65,52.93,1.89,5.55,7.65,0.4,1.0,Elmhurst,Queens County,11373
2021-01-16 10:00:00,280.38,0.0,9.94,64.37,1.79,4.27,5.56,0.21,1.0,Elmhurst,Queens County,11373
2021-01-16 09:00:00,263.69,0.0,7.54,69.38,2.18,3.74,4.76,0.16,1.0,Elmhurst,Queens County,11373
2021-01-16 08:00:00,257.02,0.0,7.28,71.53,2.21,3.72,4.68,0.14,1.0,Elmhurst,Queens County,11373
2021-01-16 07:00:00,250.34,0.0,6.0,76.53,2.24,3.64,4.6,0.11,1.0,Elmhurst,Queens County,11373
2021-01-16 06:00:00,250.34,0.0,6.0,77.96,2.38,3.8,4.88,0.1,1.0,Elmhurst,Queens County,11373
2021-01-16 05:00:00,257.02,0.0,8.23,75.1,2.71,4.16,5.72,0.16,1.0,Elmhurst,Queens County,11373
2021-01-16 04:00:00,263.69,0.0,10.45,73.67,2.83,4.77,7.17,0.26,1.0,Elmhurst,Queens County,11373
2021-01-16 03:00:00,267.03,0.0,11.48,72.96,2.86,5.17,7.98,0.33,1.0,Elmhurst,Queens County,11373
2021-01-16 02:00:00,273.71,0.0,12.17,71.53,3.04,5.67,8.89,0.36,1.0,Elmhurst,Queens County,11373
2021-01-16 01:00:00,283.72,0.0,13.54,67.95,3.34,6.4,10.7,0.41,1.0,Elmhurst,Queens County,11373
2021-01-16 00:00:00,297.07,0.0,15.59,63.66,3.7,7.13,12.03,0.46,1.0,Elmhurst,Queens County,11373
2021-01-15 23:00:00,300.41,0.0,16.28,59.37,3.93,7.5,11.85,0.44,1.0,Elmhurst,Queens County,11373
2021-01-15 22:00:00,303.75,0.01,16.11,57.94,4.11,7.76,11.99,0.46,1.0,Elmhurst,Queens County,11373
2021-01-15 21:00:00,310.42,0.05,17.82,55.79,4.53,8.35,12.58,0.5,1.0,Elmhurst,Queens County,11373
2021-01-15 20:00:00,347.14,0.36,25.36,43.27,5.01,11.04,15.03,0.46,2.0,Elmhurst,Queens County,11373
2021-01-15 19:00:00,433.92,3.19,43.53,20.74,6.02,17.72,21.85,0.34,2.0,Elmhurst,Queens County,11373
2021-01-15 18:00:00,494.0,8.83,52.78,12.34,6.97,22.56,27.18,0.27,3.0,Elmhurst,Queens County,11373
2021-01-15 17:00:00,520.71,11.29,52.78,7.96,7.39,25.65,30.99,0.25,4.0,Elmhurst,Queens County,11373
2021-01-15 16:00:00,540.73,12.18,52.09,4.74,7.15,29.12,35.25,0.25,4.0,Elmhurst,Queens County,11373
2021-01-15 15:00:00,627.52,19.22,54.84,1.9,6.38,34.86,43.56,0.84,4.0,Elmhurst,Queens County,11373
2021-01-15 14:00:00,674.25,23.02,58.26,0.74,6.26,38.14,47.84,1.08,4.0,Elmhurst,Queens County,11373
2021-01-15 13:00:00,640.87,22.13,54.15,0.04,5.9,36.0,45.68,1.19,4.0,Elmhurst,Queens County,11373
2021-01-15 12:00:00,587.46,18.55,45.93,0.06,4.65,30.9,40.33,1.25,4.0,Elmhurst,Queens County,11373
2021-01-15 11:00:00,514.03,8.72,41.81,0.58,4.89,24.51,32.19,1.38,3.0,Elmhurst,Queens County,11373
2021-01-15 10:00:00,514.03,7.6,43.18,0.82,4.77,24.4,32.09,1.46,3.0,Elmhurst,Queens County,11373
2021-01-15 09:00:00,560.76,9.84,46.61,0.37,4.65,27.85,35.88,1.57,4.0,Elmhurst,Queens County,11373
2021-01-15 08:00:00,634.19,14.19,51.41,0.09,4.41,33.64,42.38,1.52,4.0,Elmhurst,Queens County,11373
2021-01-15 07:00:00,774.38,27.49,57.58,0.0,3.58,44.27,55.81,1.08,4.0,Elmhurst,Queens County,11373
2021-01-15 06:00:00,1068.12,66.16,70.6,0.0,3.1,68.39,88.43,0.83,5.0,Elmhurst,Queens County,11373
2021-01-15 05:00:00,1708.98,160.93,100.08,0.0,4.41,123.88,161.63,1.43,5.0,Elmhurst,Queens County,11373
2021-01-15 04:00:00,2777.1,332.59,146.69,0.0,8.82,221.54,283.15,3.36,5.0,Elmhurst,Queens County,11373
2021-01-15 03:00:00,4058.84,529.29,194.67,0.0,15.74,329.42,412.86,9.88,5.0,Elmhurst,Queens County,11373
2021-01-15 02:00:00,4379.27,557.9,211.12,0.0,28.61,349.11,433.23,21.79,5.0,Elmhurst,Queens County,11373
2021-01-15 01:00:00,3952.03,493.53,200.15,0.0,40.05,313.32,388.56,27.87,5.0,Elmhurst,Queens County,11373
2021-01-15 00:00:00,3257.75,404.12,191.93,0.0,41.96,264.31,326.56,20.01,5.0,Elmhurst,Queens County,11373
2021-01-14 23:00:00,2536.77,303.98,180.96,0.0,42.44,213.12,261.08,11.15,5.0,Elmhurst,Queens County,11373
2021-01-14 22:00:00,1949.31,219.94,171.36,0.19,53.41,168.06,201.04,6.59,5.0,Elmhurst,Queens County,11373
2021-01-14 21:00:00,1575.47,171.66,159.03,2.55,70.57,138.89,161.12,5.32,5.0,Elmhurst,Queens County,11373
2021-01-14 20:00:00,1428.6,155.57,138.46,6.26,63.9,124.24,144.38,5.26,5.0,Elmhurst,Queens County,11373
2021-01-14 19:00:00,1321.79,144.84,120.64,8.05,57.7,110.31,130.12,4.81,5.0,Elmhurst,Queens County,11373
2021-01-14 18:00:00,1708.98,200.27,128.87,5.59,57.22,128.07,155.56,8.04,5.0,Elmhurst,Queens County,11373
2021-01-14 17:00:00,1789.09,219.94,120.64,4.51,54.84,127.14,155.8,8.49,5.0,Elmhurst,Queens County,11373
2021-01-14 16:00:00,1949.31,243.19,116.53,3.09,51.02,131.1,161.39,8.99,5.0,Elmhurst,Queens County,11373
2021-01-14 15:00:00,2616.88,339.75,116.53,1.22,33.85,169.71,209.8,12.03,5.0,Elmhurst,Queens County,11373
2021-01-14 14:00:00,2857.21,371.93,113.79,0.28,25.75,181.66,225.05,14.57,5.0,Elmhurst,Queens County,11373
2021-01-14 13:00:00,2616.88,325.44,105.56,0.01,23.6,166.54,206.74,17.48,5.0,Elmhurst,Queens County,11373
2021-01-14 12:00:00,2056.12,236.03,94.59,0.0,21.94,131.03,163.39,14.95,5.0,Elmhurst,Queens County,11373
2021-01-14 11:00:00,1548.77,159.14,85.0,0.0,16.69,96.13,120.9,6.9,5.0,Elmhurst,Queens County,11373
2021-01-14 10:00:00,1321.79,123.38,80.88,0.0,14.78,80.9,102.69,5.38,5.0,Elmhurst,Queens County,11373
2021-01-14 09:00:00,1228.33,109.08,80.2,0.0,12.76,74.04,93.67,4.24,5.0,Elmhurst,Queens County,11373
2021-01-14 08:00:00,1228.33,107.29,81.57,0.0,11.44,72.5,90.9,3.58,5.0,Elmhurst,Queens County,11373
2021-01-14 07:00:00,1241.68,107.29,82.94,0.0,11.44,72.56,90.74,3.58,5.0,Elmhurst,Queens County,11373
2021-01-14 06:00:00,1321.79,114.44,86.37,0.0,11.09,77.8,98.19,4.56,5.0,Elmhurst,Queens County,11373
2021-01-14 05:00:00,1508.71,137.69,91.85,0.0,11.33,90.04,115.63,7.35,5.0,Elmhurst,Queens County,11373
2021-01-14 04:00:00,1815.8,180.6,101.45,0.0,15.02,111.3,144.79,16.97,5.0,Elmhurst,Queens County,11373
2021-01-14 03:00:00,2136.23,228.88,105.56,0.0,15.02,131.69,169.26,17.99,5.0,Elmhurst,Queens County,11373
2021-01-14 02:00:00,2189.64,243.19,102.82,0.0,11.8,130.62,166.7,11.15,5.0,Elmhurst,Queens County,11373
2021-01-14 01:00:00,2082.82,236.03,100.08,0.0,11.92,117.95,149.77,10.26,5.0,Elmhurst,Queens County,11373
2021-01-14 00:00:00,1789.09,202.06,93.22,0.0,13.47,93.88,118.43,9.75,5.0,Elmhurst,Queens County,11373
2021-01-13 23:00:00,1308.44,135.9,85.68,0.0,16.21,63.95,80.78,10.13,5.0,Elmhurst,Queens County,11373
2021-01-13 22:00:00,841.14,64.37,78.14,0.39,21.7,39.68,50.33,7.92,4.0,Elmhurst,Queens County,11373
2021-01-13 21:00:00,654.22,41.13,68.55,4.43,27.9,33.11,41.54,5.57,4.0,Elmhurst,Queens County,11373
2021-01-13 20:00:00,654.22,46.49,62.38,9.84,29.8,35.71,44.62,4.75,4.0,Elmhurst,Queens County,11373
2021-01-13 19:00:00,667.57,51.86,63.75,13.77,32.9,36.07,45.71,4.31,4.0,Elmhurst,Queens County,11373
2021-01-13 18:00:00,921.25,91.2,81.57,10.46,44.35,47.75,62.57,8.36,4.0,Elmhurst,Queens County,11373
2021-01-13 17:00:00,1241.68,141.26,97.33,5.72,55.79,66.1,84.18,12.29,5.0,Elmhurst,Queens County,11373
2021-01-13 16:00:00,1869.2,239.61,105.56,1.9,65.8,107.05,131.4,18.49,5.0,Elmhurst,Queens County,11373
2021-01-13 15:00:00,3685.0,493.53,108.3,0.36,27.18,229.2,281.43,33.95,5.0,Elmhurst,Queens County,11373
2021-01-13 14:00:00,2857.21,368.36,84.31,0.12,23.84,170.71,218.22,36.99,5.0,Elmhurst,Queens County,11373
2021-01-13 13:00:00,2082.82,246.76,67.17,0.0,18.84,120.07,157.8,27.11,5.0,Elmhurst,Queens County,11373
2021-01-13 12:00:00,1441.96,150.2,55.52,0.0,16.21,78.66,104.04,17.73,5.0,Elmhurst,Queens County,11373
2021-01-13 11:00:00,1041.41,88.51,49.35,0.0,13.83,51.01,67.55,10.64,5.0,Elmhurst,Queens County,11373
