Zipcode,Population,Median Age,Transportation (total),Public Transportation,Public Transportation Rate
61067,658.0,56.1,277.0,0.0,0.0
61068,14916.0,36.8,6978.0,29.0,0.41559186013184296
61070,1327.0,48.2,749.0,0.0,0.0
61071,14400.0,43.2,6170.0,48.0,0.7779578606158833
61072,11431.0,41.5,5684.0,27.0,0.47501759324419424
61073,19594.0,41.7,10009.0,10.0,0.09991008092716555
61074,4289.0,44.7,2023.0,24.0,1.1863568956994563
61075,1013.0,45.6,518.0,2.0,0.3861003861003861
61077,29.0,-666666666.0,15.0,0.0,0.0
61078,1337.0,52.5,626.0,8.0,1.2779552715654952
61079,156.0,32.7,61.0,0.0,0.0
61080,10919.0,36.2,5208.0,5.0,0.09600614439324116
61081,21617.0,41.0,10090.0,54.0,0.535183349851338
61084,2915.0,35.6,1481.0,21.0,1.4179608372721135
61085,3512.0,42.8,1542.0,13.0,0.8430609597924773
61087,1691.0,45.8,870.0,0.0,0.0
61088,5868.0,39.3,3130.0,0.0,0.0
61089,771.0,50.0,374.0,0.0,0.0
61091,82.0,53.7,56.0,0.0,0.0
61101,22272.0,33.8,7445.0,362.0,4.862323707186031
61102,19214.0,34.7,6848.0,96.0,1.4018691588785046
61103,24341.0,38.5,10132.0,251.0,2.477299644690091
61104,18694.0,30.2,6575.0,227.0,3.452471482889734
61107,30518.0,43.5,14396.0,102.0,0.7085301472631287
61108,29125.0,37.9,12381.0,144.0,1.1630724497213472
61109,27910.0,37.3,12017.0,133.0,1.1067654156611466
61111,24483.0,38.2,11639.0,52.0,0.44677377781596356
61112,100.0,89.5,0.0,0.0,
61114,14596.0,49.6,6729.0,47.0,0.6984693119334225
61115,23100.0,39.0,10977.0,86.0,0.7834563177553066
61201,38986.0,36.1,17091.0,398.0,2.3287110174945878
61230,1457.0,43.0,636.0,0.0,0.0
61231,5144.0,45.6,2342.0,0.0,0.0
61232,1557.0,42.6,894.0,0.0,0.0
61234,1371.0,42.2,684.0,0.0,0.0
61235,1439.0,42.0,676.0,0.0,0.0
61236,109.0,24.3,38.0,0.0,0.0
61238,3058.0,42.6,1485.0,0.0,0.0
61239,1195.0,27.7,417.0,4.0,0.9592326139088729
61240,6248.0,43.8,3321.0,0.0,0.0
61241,6768.0,38.7,3443.0,0.0,0.0
61242,1107.0,51.7,557.0,0.0,0.0
61243,234.0,49.4,111.0,0.0,0.0
61244,23772.0,39.7,9516.0,221.0,2.3224043715846996
61250,2574.0,39.7,1182.0,0.0,0.0
61251,308.0,53.4,183.0,0.0,0.0
61252,5282.0,44.6,2549.0,0.0,0.0
61254,11263.0,44.2,5138.0,9.0,0.17516543402101986
61256,2005.0,44.9,770.0,9.0,1.1688311688311688
61257,1081.0,46.3,497.0,0.0,0.0
61258,293.0,32.8,106.0,0.0,0.0
61259,1174.0,47.6,599.0,10.0,1.669449081803005
61260,815.0,43.0,417.0,0.0,0.0
61261,1023.0,43.2,471.0,0.0,0.0
61262,1277.0,48.7,619.0,0.0,0.0
61263,695.0,38.1,367.0,0.0,0.0
61264,10550.0,46.3,5065.0,11.0,0.21717670286278382
61265,44731.0,39.3,21269.0,301.0,1.415205228266491
61270,6973.0,44.5,3255.0,13.0,0.39938556067588327
61272,1454.0,47.7,671.0,0.0,0.0
61273,3328.0,44.1,1702.0,0.0,0.0
61274,254.0,50.3,190.0,0.0,0.0
61275,4503.0,42.7,2144.0,0.0,0.0
61276,87.0,39.8,63.0,0.0,0.0
61277,3095.0,46.5,1359.0,2.0,0.14716703458425312
61278,291.0,44.4,121.0,0.0,0.0
61279,1012.0,44.4,506.0,0.0,0.0
61281,2673.0,44.6,1365.0,0.0,0.0
61282,7800.0,40.3,3524.0,71.0,2.014755959137344
61283,1490.0,35.6,622.0,0.0,0.0
61284,2187.0,53.0,1242.0,0.0,0.0
61285,1566.0,49.2,636.0,0.0,0.0
61301,10568.0,39.2,5252.0,17.0,0.32368621477532367
61310,3891.0,45.3,1864.0,19.0,1.01931330472103
61311,146.0,63.6,45.0,0.0,0.0
61312,510.0,40.8,232.0,0.0,0.0
61313,151.0,43.6,80.0,0.0,0.0
61314,852.0,39.2,424.0,0.0,0.0
61315,237.0,46.6,114.0,5.0,4.385964912280702
61316,300.0,30.2,151.0,0.0,0.0
61317,455.0,42.1,227.0,0.0,0.0
61318,850.0,32.7,414.0,0.0,0.0
61319,1004.0,42.6,492.0,0.0,0.0
61320,719.0,45.2,347.0,7.0,2.0172910662824206
61321,194.0,56.0,118.0,0.0,0.0
61322,1615.0,33.7,700.0,0.0,0.0
61323,114.0,50.2,48.0,0.0,0.0
61324,57.0,54.4,41.0,0.0,0.0
61325,925.0,37.2,417.0,0.0,0.0
61326,2333.0,41.4,1020.0,0.0,0.0
61327,1339.0,43.8,640.0,0.0,0.0
61328,14.0,-666666666.0,14.0,0.0,0.0
61329,1300.0,41.4,646.0,0.0,0.0
61330,1390.0,44.9,702.0,0.0,0.0
61331,0.0,-666666666.0,0.0,0.0,
61332,77.0,49.3,46.0,0.0,0.0
61333,264.0,53.6,116.0,0.0,0.0
61334,563.0,45.2,252.0,0.0,0.0
61335,571.0,50.8,253.0,0.0,0.0
61336,703.0,38.9,273.0,0.0,0.0
61337,534.0,38.0,249.0,0.0,0.0
61338,330.0,39.8,136.0,0.0,0.0
61340,334.0,43.6,173.0,0.0,0.0
61341,7599.0,40.8,3188.0,2.0,0.06273525721455459
61342,9119.0,40.0,3940.0,2.0,0.050761421319796954
61344,288.0,36.6,124.0,0.0,0.0
61345,806.0,43.4,430.0,1.0,0.23255813953488372
61346,73.0,54.3,31.0,0.0,0.0
61348,4576.0,40.3,2179.0,0.0,0.0
61349,873.0,45.4,458.0,0.0,0.0
61350,24070.0,44.2,10669.0,34.0,0.3186802886868498
61353,1322.0,44.8,602.0,0.0,0.0
61354,10794.0,45.0,4839.0,5.0,0.10332713370531102
61356,10837.0,47.1,5081.0,74.0,1.4564062192481795
61358,432.0,50.4,177.0,0.0,0.0
61359,329.0,45.8,197.0,1.0,0.5076142131979695
61360,3901.0,34.6,1698.0,0.0,0.0
61361,1295.0,49.1,548.0,0.0,0.0
61362,5675.0,39.9,2661.0,9.0,0.3382187147688839
61363,228.0,38.0,109.0,0.0,0.0
61364,20266.0,41.1,8365.0,16.0,0.19127316198445907
61367,761.0,44.2,429.0,0.0,0.0
61368,1397.0,48.2,565.0,5.0,0.8849557522123894
61369,1555.0,47.3,688.0,0.0,0.0
61370,1308.0,45.6,613.0,0.0,0.0
61372,141.0,35.5,68.0,0.0,0.0
61373,1850.0,45.6,945.0,0.0,0.0
61374,129.0,48.4,43.0,0.0,0.0
61375,1135.0,54.6,445.0,0.0,0.0
61376,2579.0,41.9,1053.0,0.0,0.0
61377,1681.0,39.9,752.0,0.0,0.0
61378,540.0,43.2,185.0,0.0,0.0
61379,1661.0,39.1,809.0,5.0,0.6180469715698393
61401,34802.0,40.9,13298.0,132.0,0.9926304707474808
61410,3533.0,41.3,1532.0,0.0,0.0
61411,344.0,53.6,164.0,0.0,0.0
61412,1279.0,44.2,554.0,0.0,0.0
61413,941.0,52.4,449.0,0.0,0.0
61414,821.0,33.7,408.0,0.0,0.0
61415,1655.0,43.4,789.0,0.0,0.0
61416,227.0,40.1,89.0,0.0,0.0
61417,287.0,59.6,97.0,0.0,0.0
61418,637.0,53.3,325.0,0.0,0.0
61419,137.0,56.2,86.0,0.0,0.0
61420,1121.0,53.2,620.0,2.0,0.3225806451612903
61421,1415.0,38.1,605.0,2.0,0.3305785123966942
61422,3268.0,39.5,1486.0,3.0,0.2018842530282638
61423,765.0,46.3,370.0,0.0,0.0
61424,101.0,37.2,42.0,0.0,0.0
61425,260.0,56.1,135.0,0.0,0.0
61426,79.0,57.3,49.0,0.0,0.0
61427,2371.0,48.6,961.0,0.0,0.0
61428,884.0,52.6,408.0,0.0,0.0
61430,807.0,40.4,386.0,0.0,0.0
61431,502.0,37.5,176.0,0.0,0.0
61432,617.0,41.8,265.0,0.0,0.0
61433,0.0,-666666666.0,0.0,0.0,
61434,3219.0,43.0,1399.0,0.0,0.0
61435,112.0,45.7,56.0,0.0,0.0
61436,979.0,47.4,439.0,0.0,0.0
61437,1044.0,44.0,509.0,0.0,0.0
61438,881.0,47.1,453.0,0.0,0.0
61439,223.0,47.3,123.0,0.0,0.0
61440,658.0,46.2,288.0,0.0,0.0
61441,1052.0,43.1,486.0,6.0,1.2345679012345678
61442,670.0,47.0,243.0,0.0,0.0
61443,13867.0,38.8,5953.0,20.0,0.3359650596337981
61447,952.0,43.8,480.0,0.0,0.0
61448,3865.0,44.8,1728.0,0.0,0.0
61449,546.0,49.2,208.0,0.0,0.0
61450,1852.0,43.2,825.0,0.0,0.0
61451,515.0,45.5,301.0,0.0,0.0
61452,349.0,51.8,168.0,0.0,0.0
61453,581.0,43.0,264.0,0.0,0.0
61454,516.0,52.1,219.0,0.0,0.0
61455,22084.0,24.6,9376.0,91.0,0.9705631399317406
61458,1001.0,39.3,457.0,1.0,0.2188183807439825
61459,443.0,48.2,176.0,0.0,0.0
61460,230.0,56.0,122.0,0.0,0.0
61462,11669.0,35.0,4980.0,21.0,0.42168674698795183
61465,1243.0,41.8,549.0,0.0,0.0
61466,348.0,48.8,184.0,0.0,0.0
61467,1140.0,38.6,484.0,0.0,0.0
61468,127.0,60.2,48.0,0.0,0.0
61469,2263.0,49.2,1103.0,7.0,0.6346328195829556
61470,677.0,37.3,227.0,0.0,0.0
61471,97.0,57.5,56.0,0.0,0.0
61472,510.0,46.7,246.0,0.0,0.0
61473,1634.0,46.3,840.0,0.0,0.0
61474,165.0,57.3,77.0,0.0,0.0
61475,321.0,35.3,132.0,0.0,0.0
61476,691.0,39.1,262.0,0.0,0.0
61477,657.0,54.2,223.0,0.0,0.0
61478,210.0,49.4,87.0,0.0,0.0
61479,222.0,32.7,99.0,0.0,0.0
61480,1412.0,44.5,662.0,0.0,0.0
61482,534.0,45.4,234.0,0.0,0.0
61483,1877.0,48.2,870.0,0.0,0.0
61484,956.0,39.9,450.0,0.0,0.0
61485,583.0,48.4,331.0,0.0,0.0
61486,1554.0,45.4,663.0,0.0,0.0
61488,1182.0,38.7,627.0,0.0,0.0
61489,950.0,41.7,388.0,0.0,0.0
61490,1443.0,37.6,750.0,0.0,0.0
61491,2310.0,44.5,976.0,5.0,0.5122950819672131
61501,1846.0,40.5,691.0,0.0,0.0
61516,592.0,37.0,295.0,0.0,0.0
61517,3141.0,43.9,1451.0,0.0,0.0
61519,174.0,43.6,69.0,0.0,0.0
61520,17420.0,41.0,6634.0,8.0,0.12059089538739826
61523,11238.0,43.1,5168.0,15.0,0.29024767801857587
61524,263.0,35.0,101.0,0.0,0.0
61525,9549.0,36.1,4734.0,0.0,0.0
61526,1138.0,39.6,470.0,0.0,0.0
61528,2620.0,46.1,1194.0,0.0,0.0
61529,2836.0,40.7,1370.0,0.0,0.0
61530,6693.0,39.9,3088.0,12.0,0.38860103626943004
61531,3375.0,39.1,1564.0,0.0,0.0
61532,518.0,43.5,233.0,0.0,0.0
61533,2313.0,40.1,1022.0,0.0,0.0
61534,1739.0,45.2,888.0,0.0,0.0
61535,1331.0,48.6,647.0,0.0,0.0
61536,2725.0,43.9,1276.0,3.0,0.23510971786833856
61537,2783.0,43.7,1308.0,0.0,0.0
61539,213.0,38.9,94.0,0.0,0.0
61540,2686.0,47.7,1224.0,0.0,0.0
61541,129.0,42.3,77.0,0.0,0.0
61542,3811.0,47.6,1775.0,22.0,1.2394366197183098
61543,130.0,44.1,37.0,0.0,0.0
61544,648.0,47.4,260.0,1.0,0.38461538461538464
61545,855.0,38.8,301.0,0.0,0.0
61546,4173.0,44.5,1860.0,6.0,0.3225806451612903
61547,4240.0,40.3,2179.0,12.0,0.5507113354749885
61548,12210.0,39.9,5931.0,22.0,0.3709323891417973
61550,17731.0,41.1,8451.0,45.0,0.5324813631522897
61552,213.0,32.8,84.0,0.0,0.0
61553,194.0,34.6,96.0,0.0,0.0
61554,43691.0,39.0,19394.0,73.0,0.37640507373414456
61559,3241.0,40.7,1429.0,0.0,0.0
61560,441.0,64.4,171.0,0.0,0.0
61561,2772.0,44.7,1396.0,0.0,0.0
61562,54.0,48.4,54.0,0.0,0.0
61563,512.0,43.5,253.0,0.0,0.0
61564,1093.0,33.9,530.0,0.0,0.0
61565,1656.0,46.4,771.0,0.0,0.0
61567,522.0,53.6,141.0,0.0,0.0
61568,4421.0,41.9,1937.0,0.0,0.0
61569,925.0,52.2,405.0,0.0,0.0
61570,1772.0,36.3,802.0,0.0,0.0
61571,24147.0,39.8,11097.0,0.0,0.0
61572,1221.0,40.0,518.0,0.0,0.0
61602,978.0,50.0,267.0,20.0,7.49063670411985
61603,16503.0,31.1,6725.0,550.0,8.178438661710038
61604,31790.0,37.1,13751.0,414.0,3.0106901316267907
61605,15871.0,30.5,4562.0,325.0,7.1240683910565545
61606,8197.0,21.6,3864.0,156.0,4.037267080745342
61607,11476.0,40.9,5327.0,4.0,0.0750891683874601
61610,5717.0,40.9,2971.0,63.0,2.1204981487714574
61611,25495.0,42.6,12065.0,112.0,0.9283050145047659
61614,28632.0,41.4,13839.0,170.0,1.2284124575475106
61615,22710.0,36.5,10854.0,44.0,0.40538050488299243
61616,6041.0,38.2,3138.0,33.0,1.0516252390057361
61625,284.0,20.2,126.0,0.0,0.0
61701,35511.0,33.2,17177.0,578.0,3.364964778482855
61704,36808.0,35.1,19737.0,117.0,0.5927952576379389
61705,13254.0,36.4,6860.0,79.0,1.151603498542274
61720,179.0,38.6,78.0,0.0,0.0
61721,629.0,34.0,294.0,0.0,0.0
61722,501.0,36.6,198.0,0.0,0.0
61723,1762.0,42.9,832.0,2.0,0.2403846153846154
61724,532.0,44.0,315.0,0.0,0.0
61725,1471.0,38.9,801.0,0.0,0.0
61726,2454.0,42.0,1217.0,4.0,0.3286770747740345
61727,10161.0,42.0,4633.0,10.0,0.2158428663932657
61728,1418.0,42.5,680.0,0.0,0.0
61729,1057.0,46.8,508.0,0.0,0.0
61730,404.0,41.0,211.0,5.0,2.3696682464454977
61731,269.0,35.7,114.0,0.0,0.0
61732,2037.0,41.3,1063.0,0.0,0.0
61733,998.0,39.5,500.0,0.0,0.0
61734,2880.0,40.6,1283.0,0.0,0.0
61735,548.0,44.2,271.0,4.0,1.4760147601476015
61736,1825.0,39.6,939.0,0.0,0.0
61737,730.0,35.1,370.0,0.0,0.0
61738,4494.0,34.7,2134.0,10.0,0.46860356138706655
61739,4948.0,41.1,2447.0,0.0,0.0
61740,1779.0,46.3,739.0,0.0,0.0
61741,1744.0,32.6,766.0,0.0,0.0
61742,1352.0,34.6,700.0,0.0,0.0
61743,224.0,46.6,123.0,0.0,0.0
61744,1863.0,40.2,921.0,0.0,0.0
61745,4258.0,37.1,2045.0,0.0,0.0
61747,1584.0,44.9,732.0,0.0,0.0
61748,2776.0,48.3,1398.0,0.0,0.0
61749,549.0,56.8,244.0,0.0,0.0
61750,115.0,45.7,65.0,0.0,0.0
61751,99.0,59.6,40.0,0.0,0.0
61752,4389.0,40.9,2108.0,0.0,0.0
61753,3076.0,40.5,1481.0,4.0,0.2700877785280216
61754,1181.0,45.2,617.0,4.0,0.6482982171799028
61755,4708.0,40.3,2422.0,0.0,0.0
61756,2261.0,41.7,999.0,0.0,0.0
61759,1595.0,42.7,751.0,0.0,0.0
61760,2497.0,39.3,1153.0,0.0,0.0
61761,54454.0,24.0,28662.0,929.0,3.2412253157490754
61764,14404.0,40.5,5432.0,0.0,0.0
61769,573.0,46.4,254.0,0.0,0.0
61770,994.0,44.4,503.0,0.0,0.0
61771,1080.0,32.2,433.0,0.0,0.0
61772,371.0,54.5,167.0,0.0,0.0
61773,553.0,36.8,237.0,0.0,0.0
61774,871.0,42.1,392.0,11.0,2.806122448979592
61775,360.0,44.4,219.0,0.0,0.0
61776,1582.0,41.8,827.0,0.0,0.0
61777,780.0,41.1,439.0,0.0,0.0
61778,800.0,46.9,427.0,4.0,0.936768149882904
61801,31300.0,22.8,15047.0,2812.0,18.68811058682794
61802,19084.0,37.1,9584.0,560.0,5.843071786310517
61810,269.0,48.7,162.0,0.0,0.0
61811,677.0,36.4,241.0,0.0,0.0
61812,409.0,43.2,186.0,0.0,0.0
61813,1952.0,43.4,939.0,3.0,0.3194888178913738
61814,1284.0,39.9,671.0,0.0,0.0
61815,253.0,42.0,141.0,1.0,0.7092198581560284
61816,512.0,40.3,230.0,0.0,0.0
61817,2892.0,34.7,1201.0,0.0,0.0
61818,1557.0,39.8,698.0,0.0,0.0
61820,36092.0,22.0,16562.0,1632.0,9.853882381354909
61821,30757.0,34.7,15628.0,969.0,6.200409521371896
61822,23590.0,37.5,12086.0,249.0,2.0602349826245243
61830,528.0,33.0,225.0,0.0,0.0
61831,116.0,60.4,93.0,0.0,0.0
61832,37330.0,37.4,14026.0,223.0,1.589904463139883
61833,2051.0,47.0,836.0,0.0,0.0
61834,7780.0,42.6,2917.0,17.0,0.5827905382242029
61839,682.0,42.9,345.0,12.0,3.4782608695652173
61840,846.0,41.8,396.0,0.0,0.0
61841,1198.0,49.2,587.0,8.0,1.362862010221465
61842,2856.0,44.2,1493.0,0.0,0.0
61843,2210.0,39.1,1206.0,0.0,0.0
61844,898.0,44.4,456.0,0.0,0.0
61845,450.0,35.5,247.0,0.0,0.0
61846,5222.0,40.3,1969.0,0.0,0.0
61847,1250.0,42.3,644.0,0.0,0.0
61848,245.0,32.4,92.0,0.0,0.0
61849,1734.0,42.9,814.0,0.0,0.0
61850,580.0,40.2,289.0,0.0,0.0
61851,324.0,46.2,163.0,0.0,0.0
61852,289.0,54.7,122.0,0.0,0.0
61853,13453.0,40.0,6656.0,13.0,0.1953125
61854,1547.0,44.7,785.0,0.0,0.0
61855,226.0,34.4,96.0,0.0,0.0
61856,7344.0,43.6,3606.0,15.0,0.415973377703827
61857,151.0,43.1,74.0,0.0,0.0
61858,2910.0,42.4,1415.0,0.0,0.0
61859,1289.0,40.8,746.0,0.0,0.0
61862,465.0,42.2,315.0,0.0,0.0
61863,677.0,56.7,358.0,0.0,0.0
61864,1855.0,35.5,944.0,0.0,0.0
61865,1387.0,41.3,614.0,0.0,0.0
61866,14195.0,33.8,6012.0,145.0,2.411842980705256
61870,1339.0,44.3,539.0,0.0,0.0
61871,254.0,47.8,126.0,0.0,0.0
61872,1091.0,42.8,510.0,0.0,0.0
61873,6341.0,37.5,3373.0,14.0,0.41506077675659653
61874,7504.0,31.4,3540.0,225.0,6.3559322033898304
61875,683.0,41.3,310.0,9.0,2.903225806451613
61876,882.0,39.6,330.0,0.0,0.0
61877,1773.0,37.5,879.0,7.0,0.7963594994311718
61878,1432.0,41.7,792.0,0.0,0.0
61880,4028.0,34.5,2087.0,2.0,0.09583133684714902
61882,680.0,39.4,323.0,0.0,0.0
61883,4447.0,43.8,1778.0,0.0,0.0
61884,1168.0,47.7,668.0,32.0,4.790419161676646
61910,4371.0,34.8,1980.0,13.0,0.6565656565656566
61911,5013.0,29.5,2194.0,0.0,0.0
61912,1260.0,45.3,663.0,0.0,0.0
61913,1549.0,42.4,767.0,0.0,0.0
61914,1721.0,39.1,853.0,0.0,0.0
61917,645.0,35.5,233.0,0.0,0.0
61919,1021.0,45.2,474.0,0.0,0.0
61920,25959.0,24.6,11917.0,158.0,1.32583703952337
61924,2473.0,47.9,1050.0,0.0,0.0
61925,810.0,40.5,456.0,0.0,0.0
61928,954.0,49.1,416.0,0.0,0.0
61929,690.0,43.0,332.0,0.0,0.0
61930,435.0,42.0,211.0,2.0,0.9478672985781991
61931,1369.0,33.5,603.0,0.0,0.0
61932,463.0,39.9,239.0,0.0,0.0
61933,1237.0,45.3,507.0,6.0,1.183431952662722
61936,133.0,39.5,74.0,0.0,0.0
61937,1974.0,43.6,881.0,4.0,0.4540295119182747
61938,21898.0,40.1,9756.0,43.0,0.44075440754407547
61940,284.0,41.8,115.0,0.0,0.0
61941,20.0,66.4,0.0,0.0,
61942,1283.0,42.3,587.0,0.0,0.0
61943,1381.0,53.7,584.0,0.0,0.0
61944,12194.0,44.0,5059.0,22.0,0.43486855109705475
61949,177.0,51.2,85.0,0.0,0.0
61951,8254.0,41.8,3388.0,0.0,0.0
61953,6209.0,38.7,3038.0,0.0,0.0
61955,186.0,44.4,61.0,0.0,0.0
61956,2625.0,43.9,1274.0,0.0,0.0
61957,2161.0,42.9,993.0,4.0,0.4028197381671702
62001,1692.0,44.7,765.0,12.0,1.5686274509803921
62002,32459.0,39.2,13412.0,286.0,2.1324187294959738
62006,648.0,41.6,309.0,8.0,2.588996763754045
62009,1932.0,37.2,777.0,0.0,0.0
62010,11083.0,38.9,5190.0,16.0,0.30828516377649323
62011,277.0,42.8,114.0,0.0,0.0
62012,6475.0,41.4,3096.0,9.0,0.29069767441860467
62013,486.0,43.5,235.0,0.0,0.0
62014,4266.0,46.3,2003.0,19.0,0.9485771342985522
62015,314.0,51.0,142.0,0.0,0.0
62016,3727.0,47.5,1769.0,0.0,0.0
62017,730.0,51.9,290.0,0.0,0.0
62018,3692.0,36.8,1462.0,21.0,1.4363885088919288
62019,411.0,50.8,141.0,0.0,0.0
62021,728.0,61.2,314.0,18.0,5.732484076433121
62022,916.0,45.2,393.0,0.0,0.0
62023,121.0,40.6,43.0,0.0,0.0
62024,9731.0,44.3,4455.0,144.0,3.2323232323232323
62025,33742.0,35.4,16845.0,305.0,1.8106262986049273
62027,476.0,49.0,222.0,0.0,0.0
62028,1386.0,21.6,698.0,2.0,0.28653295128939826
62030,140.0,27.0,35.0,0.0,0.0
62031,823.0,53.1,331.0,0.0,0.0
62032,617.0,40.5,249.0,2.0,0.8032128514056225
62033,4764.0,40.7,1940.0,2.0,0.10309278350515463
62034,13933.0,33.6,6962.0,72.0,1.0341855788566503
62035,16285.0,43.9,6847.0,152.0,2.219950343216007
62036,715.0,52.4,308.0,0.0,0.0
62037,1971.0,45.8,812.0,0.0,0.0
62040,43027.0,39.6,18996.0,499.0,2.6268688144872603
62044,2227.0,38.6,1043.0,0.0,0.0
62045,417.0,50.5,181.0,0.0,0.0
62046,750.0,33.7,377.0,2.0,0.5305039787798409
62047,1732.0,46.1,764.0,0.0,0.0
62048,1549.0,44.8,656.0,4.0,0.6097560975609756
62049,10994.0,38.5,2374.0,2.0,0.08424599831508003
62050,342.0,44.8,113.0,0.0,0.0
62051,705.0,37.9,313.0,0.0,0.0
62052,13323.0,40.7,5762.0,9.0,0.15619576535925025
62053,639.0,31.9,243.0,3.0,1.2345679012345678
62054,694.0,40.9,249.0,0.0,0.0
62056,8862.0,45.2,3588.0,13.0,0.36231884057971014
62058,833.0,42.7,376.0,0.0,0.0
62059,807.0,28.7,280.0,54.0,19.285714285714285
62060,4887.0,39.9,1506.0,146.0,9.694555112881806
62061,2095.0,37.8,990.0,8.0,0.8080808080808081
62062,8161.0,42.8,4061.0,10.0,0.2462447672986949
62063,1062.0,45.5,500.0,0.0,0.0
62065,98.0,49.4,9.0,0.0,0.0
62067,2498.0,43.5,1325.0,13.0,0.9811320754716981
62069,3158.0,45.3,1483.0,0.0,0.0
62070,23.0,-666666666.0,0.0,0.0,
62074,1391.0,37.8,627.0,0.0,0.0
62075,3251.0,41.9,1048.0,10.0,0.9541984732824428
62076,88.0,48.5,34.0,0.0,0.0
62077,235.0,46.6,75.0,0.0,0.0
62078,119.0,35.4,46.0,0.0,0.0
62079,359.0,36.7,120.0,0.0,0.0
62080,2569.0,41.1,1075.0,0.0,0.0
62081,355.0,40.9,164.0,0.0,0.0
62082,2944.0,43.2,1198.0,0.0,0.0
62083,271.0,46.9,126.0,0.0,0.0
62084,1546.0,36.6,668.0,15.0,2.245508982035928
62085,188.0,52.3,55.0,0.0,0.0
62086,1543.0,40.3,604.0,0.0,0.0
62087,2294.0,30.7,996.0,3.0,0.30120481927710846
62088,6796.0,46.3,3077.0,0.0,0.0
62089,381.0,46.3,159.0,0.0,0.0
62090,1083.0,34.1,377.0,22.0,5.835543766578249
62091,309.0,58.5,160.0,0.0,0.0
62092,3050.0,40.9,1191.0,9.0,0.7556675062972292
62093,462.0,31.9,134.0,0.0,0.0
62094,872.0,43.0,314.0,0.0,0.0
62095,10977.0,41.0,4726.0,21.0,0.44435040203131615
62097,2602.0,43.6,1119.0,11.0,0.9830205540661304
62098,132.0,44.2,72.0,0.0,0.0
62201,7897.0,23.4,2219.0,389.0,17.530419107706173
62203,7163.0,44.4,2337.0,273.0,11.681643132220795
62204,8612.0,33.6,2093.0,506.0,24.175824175824175
62205,8645.0,41.8,2583.0,319.0,12.349980642663569
62206,16222.0,32.6,5479.0,266.0,4.8549005292936664
62207,8445.0,32.4,2017.0,207.0,10.262766484878533
62208,16969.0,41.5,8843.0,232.0,2.6235440461381883
62214,1100.0,37.3,607.0,0.0,0.0
62215,1763.0,37.4,943.0,1.0,0.10604453870625663
62216,2847.0,36.0,1499.0,12.0,0.800533689126084
62217,738.0,45.6,326.0,0.0,0.0
62218,1769.0,40.9,1035.0,0.0,0.0
62219,957.0,45.5,469.0,13.0,2.771855010660981
62220,20065.0,37.2,9760.0,320.0,3.278688524590164
62221,29028.0,37.3,14584.0,910.0,6.239714755896873
62223,17344.0,42.4,7978.0,227.0,2.845324642767611
62225,5343.0,22.7,2427.0,10.0,0.4120313143798929
62226,29624.0,40.4,14095.0,654.0,4.639943242284498
62230,6254.0,36.8,3568.0,13.0,0.36434977578475336
62231,7358.0,39.6,3560.0,0.0,0.0
62232,7155.0,40.1,3043.0,21.0,0.690108445612882
62233,9769.0,38.4,2867.0,0.0,0.0
62234,32498.0,37.7,15033.0,115.0,0.7649837025211202
62236,12682.0,42.3,6329.0,36.0,0.5688102385842945
62237,2767.0,42.5,1103.0,0.0,0.0
62238,686.0,45.6,331.0,6.0,1.8126888217522659
62239,4895.0,39.1,2305.0,0.0,0.0
62240,2230.0,39.5,1019.0,0.0,0.0
62241,1176.0,41.7,542.0,0.0,0.0
62242,1391.0,47.1,695.0,0.0,0.0
62243,5914.0,45.9,3288.0,90.0,2.7372262773722627
62244,1175.0,45.7,610.0,0.0,0.0
62245,1556.0,40.3,856.0,0.0,0.0
62246,10145.0,37.7,3985.0,119.0,2.986198243412798
62248,304.0,31.2,126.0,0.0,0.0
62249,15726.0,39.5,7893.0,157.0,1.98910426960598
62250,551.0,32.8,274.0,1.0,0.36496350364963503
62253,737.0,47.0,334.0,0.0,0.0
62254,5691.0,41.5,2608.0,75.0,2.875766871165644
62255,887.0,40.9,380.0,0.0,0.0
62257,3139.0,43.2,1385.0,0.0,0.0
62258,9446.0,39.2,4450.0,155.0,3.4831460674157304
62260,6784.0,41.4,3465.0,14.0,0.40404040404040403
62261,149.0,47.1,71.0,0.0,0.0
62262,1834.0,45.8,739.0,0.0,0.0
62263,5295.0,42.9,2403.0,26.0,1.0819808572617562
62264,3238.0,40.0,1628.0,0.0,0.0
62265,4531.0,40.8,2450.0,1.0,0.04081632653061224
62266,334.0,45.6,195.0,0.0,0.0
62268,739.0,49.7,400.0,0.0,0.0
62269,31791.0,36.1,14923.0,243.0,1.6283589090665416
62271,2095.0,46.0,1068.0,3.0,0.2808988764044944
62272,1706.0,41.6,753.0,0.0,0.0
62273,471.0,35.6,169.0,0.0,0.0
62274,8304.0,38.7,2604.0,0.0,0.0
62275,3435.0,44.9,1609.0,0.0,0.0
62277,1513.0,35.7,579.0,0.0,0.0
62278,7119.0,40.0,3466.0,0.0,0.0
62279,58.0,26.9,48.0,0.0,0.0
62280,426.0,46.3,235.0,0.0,0.0
62281,2172.0,40.1,957.0,0.0,0.0
62282,494.0,40.9,275.0,3.0,1.0909090909090908
62284,587.0,46.5,284.0,4.0,1.408450704225352
62285,4372.0,41.7,2193.0,37.0,1.68718650250798
