,City,Population,Public Transportation Rate,datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,State,Zipcode
3732,Chicago,2309901.0,26.096482373554306,2020-12-29 02:00:00,447.27,1.06,54.84,15.38,3.87,9.72,15.6,4.18,2.0,IL,60629
3733,Chicago,2309901.0,26.096482373554306,2020-12-29 01:00:00,453.95,1.1,56.89,15.56,3.99,9.01,14.54,3.9,2.0,IL,60629
3734,Chicago,2309901.0,26.096482373554306,2020-12-29 00:00:00,410.56,0.41,49.35,25.75,3.93,6.81,11.18,3.14,2.0,IL,60629
3735,Chicago,2309901.0,26.096482373554306,2020-12-28 23:00:00,353.81,0.15,37.7,40.41,3.87,4.99,8.39,2.41,1.0,IL,60629
3736,Chicago,2309901.0,26.096482373554306,2020-12-28 22:00:00,287.06,1.1,20.39,60.8,3.19,3.01,5.14,1.52,1.0,IL,60629
3737,Chicago,2309901.0,26.096482373554306,2020-12-28 21:00:00,247.0,1.51,9.68,72.96,2.41,1.75,2.91,0.92,1.0,IL,60629
3738,Chicago,2309901.0,26.096482373554306,2020-12-28 20:00:00,247.0,2.15,8.65,72.96,2.47,1.78,2.95,0.89,1.0,IL,60629
3739,Chicago,2309901.0,26.096482373554306,2020-12-28 19:00:00,250.34,2.68,8.74,70.1,2.74,1.93,3.16,0.96,1.0,IL,60629
3740,Chicago,2309901.0,26.096482373554306,2020-12-28 18:00:00,257.02,3.19,9.85,65.8,3.25,2.16,3.58,1.12,1.0,IL,60629
3741,Chicago,2309901.0,26.096482373554306,2020-12-28 17:00:00,267.03,3.19,10.71,62.23,3.34,2.28,3.79,1.2,1.0,IL,60629
3742,Chicago,2309901.0,26.096482373554306,2020-12-28 16:00:00,277.04,2.6,13.02,57.22,3.43,2.52,4.14,1.3,1.0,IL,60629
3743,Chicago,2309901.0,26.096482373554306,2020-12-28 15:00:00,293.73,1.38,18.68,48.64,3.87,3.2,5.09,1.52,1.0,IL,60629
3744,Chicago,2309901.0,26.096482373554306,2020-12-28 14:00:00,297.07,0.1,21.25,42.56,4.23,3.65,5.69,1.55,1.0,IL,60629
3745,Chicago,2309901.0,26.096482373554306,2020-12-28 13:00:00,283.72,0.05,17.99,41.84,4.89,3.59,5.26,1.2,1.0,IL,60629
3746,Chicago,2309901.0,26.096482373554306,2020-12-28 12:00:00,267.03,0.02,13.71,42.56,5.48,3.29,4.32,0.73,1.0,IL,60629
3747,Chicago,2309901.0,26.096482373554306,2020-12-28 11:00:00,260.35,0.01,11.82,43.63,5.54,3.14,3.97,0.58,1.0,IL,60629
3748,Chicago,2309901.0,26.096482373554306,2020-12-28 10:00:00,253.68,0.01,9.25,48.64,4.71,2.52,3.18,0.54,1.0,IL,60629
3749,Chicago,2309901.0,26.096482373554306,2020-12-28 09:00:00,250.34,0.0,8.57,51.5,5.01,2.5,3.05,0.48,1.0,IL,60629
3750,Chicago,2309901.0,26.096482373554306,2020-12-28 08:00:00,257.02,0.01,9.77,48.64,6.08,3.36,3.87,0.42,1.0,IL,60629
3751,Chicago,2309901.0,26.096482373554306,2020-12-28 07:00:00,277.04,0.01,12.85,40.41,6.38,5.45,5.94,0.32,1.0,IL,60629
3752,Chicago,2309901.0,26.096482373554306,2020-12-28 06:00:00,313.76,0.03,18.68,29.33,5.84,8.46,9.01,0.27,1.0,IL,60629
3753,Chicago,2309901.0,26.096482373554306,2020-12-28 05:00:00,330.45,0.08,21.42,24.32,4.05,10.14,10.96,0.34,2.0,IL,60629
3754,Chicago,2309901.0,26.096482373554306,2020-12-28 04:00:00,313.76,0.06,17.82,28.25,2.18,9.98,10.99,0.4,1.0,IL,60629
3755,Chicago,2309901.0,26.096482373554306,2020-12-28 03:00:00,297.07,0.04,18.68,34.69,2.12,9.11,10.59,0.56,1.0,IL,60629
3756,Chicago,2309901.0,26.096482373554306,2020-12-28 02:00:00,297.07,0.03,21.94,41.13,3.87,11.39,13.58,0.77,2.0,IL,60629
3757,Chicago,2309901.0,26.096482373554306,2020-12-28 01:00:00,293.73,0.02,22.96,45.06,4.77,12.38,15.05,0.94,2.0,IL,60629
3758,Chicago,2309901.0,26.096482373554306,2020-12-28 00:00:00,283.72,0.01,21.42,48.64,5.6,11.92,14.7,1.14,2.0,IL,60629
3759,Chicago,2309901.0,26.096482373554306,2020-12-27 23:00:00,277.04,0.01,19.88,50.78,6.97,11.44,14.19,1.27,2.0,IL,60629
3760,Chicago,2309901.0,26.096482373554306,2020-12-27 22:00:00,270.37,0.18,17.82,52.21,7.39,10.92,13.59,1.22,2.0,IL,60629
3761,Chicago,2309901.0,26.096482373554306,2020-12-27 21:00:00,270.37,0.92,15.59,52.21,7.45,10.56,13.18,1.16,2.0,IL,60629
3762,Chicago,2309901.0,26.096482373554306,2020-12-27 20:00:00,273.71,1.84,14.22,49.35,7.27,11.14,13.8,1.06,2.0,IL,60629
3763,Chicago,2309901.0,26.096482373554306,2020-12-27 19:00:00,280.38,2.49,13.2,45.06,5.96,12.33,15.16,1.06,2.0,IL,60629
3764,Chicago,2309901.0,26.096482373554306,2020-12-27 18:00:00,303.75,3.24,15.77,36.48,4.47,14.78,18.2,1.41,2.0,IL,60629
3765,Chicago,2309901.0,26.096482373554306,2020-12-27 17:00:00,317.1,3.55,18.34,31.83,4.89,16.69,20.53,1.68,2.0,IL,60629
3766,Chicago,2309901.0,26.096482373554306,2020-12-27 16:00:00,337.12,3.05,24.33,26.11,6.86,18.27,22.58,2.15,2.0,IL,60629
3767,Chicago,2309901.0,26.096482373554306,2020-12-27 15:00:00,377.18,2.01,34.27,18.06,10.37,19.38,24.26,3.04,2.0,IL,60629
3768,Chicago,2309901.0,26.096482373554306,2020-12-27 14:00:00,390.53,0.82,38.73,15.74,12.28,18.88,23.76,3.48,2.0,IL,60629
3769,Chicago,2309901.0,26.096482373554306,2020-12-27 13:00:00,380.52,0.48,35.3,18.42,12.28,16.68,20.9,3.55,2.0,IL,60629
3770,Chicago,2309901.0,26.096482373554306,2020-12-27 12:00:00,377.18,0.33,33.59,17.52,11.44,14.3,17.79,3.8,2.0,IL,60629
3771,Chicago,2309901.0,26.096482373554306,2020-12-27 11:00:00,393.87,0.46,36.33,13.05,10.97,13.26,16.58,4.18,2.0,IL,60629
3772,Chicago,2309901.0,26.096482373554306,2020-12-27 10:00:00,423.91,1.08,42.5,7.6,10.37,12.89,16.39,4.43,2.0,IL,60629
3773,Chicago,2309901.0,26.096482373554306,2020-12-27 09:00:00,487.33,3.74,53.47,1.72,10.01,13.83,17.8,4.94,2.0,IL,60629
3774,Chicago,2309901.0,26.096482373554306,2020-12-27 08:00:00,574.11,9.61,63.06,0.17,11.44,16.74,21.55,5.45,2.0,IL,60629
3775,Chicago,2309901.0,26.096482373554306,2020-12-27 07:00:00,700.95,25.71,65.12,0.01,12.16,23.51,30.76,6.78,3.0,IL,60629
3776,Chicago,2309901.0,26.096482373554306,2020-12-27 06:00:00,988.01,64.37,69.23,0.0,9.42,40.67,56.11,10.64,4.0,IL,60629
3777,Chicago,2309901.0,26.096482373554306,2020-12-27 05:00:00,1268.39,96.56,80.2,0.0,7.57,55.68,80.9,14.06,5.0,IL,60629
3778,Chicago,2309901.0,26.096482373554306,2020-12-27 04:00:00,1441.96,121.59,85.68,0.0,6.5,64.36,94.71,16.47,5.0,IL,60629
3779,Chicago,2309901.0,26.096482373554306,2020-12-27 03:00:00,1361.85,119.81,77.46,0.0,6.08,58.25,85.32,15.58,5.0,IL,60629
3780,Chicago,2309901.0,26.096482373554306,2020-12-27 02:00:00,1148.22,92.09,71.29,0.0,5.48,43.86,65.56,12.79,4.0,IL,60629
3781,Chicago,2309901.0,26.096482373554306,2020-12-27 01:00:00,947.95,65.27,67.86,0.0,4.77,31.21,47.8,10.01,4.0,IL,60629
3782,Chicago,2309901.0,26.096482373554306,2020-12-27 00:00:00,754.36,39.34,64.43,0.0,4.05,21.32,33.13,7.35,3.0,IL,60629
3783,Chicago,2309901.0,26.096482373554306,2020-12-26 23:00:00,580.79,15.87,61.69,0.89,3.82,15.28,23.6,5.38,2.0,IL,60629
3784,Chicago,2309901.0,26.096482373554306,2020-12-26 22:00:00,400.54,2.38,41.47,23.96,3.93,9.35,13.83,3.52,2.0,IL,60629
3785,Chicago,2309901.0,26.096482373554306,2020-12-26 21:00:00,300.41,1.87,19.19,50.07,4.41,6.1,8.28,2.72,1.0,IL,60629
3786,Chicago,2309901.0,26.096482373554306,2020-12-26 20:00:00,300.41,3.69,16.28,53.64,4.47,6.58,8.76,2.95,1.0,IL,60629
3787,Chicago,2309901.0,26.096482373554306,2020-12-26 19:00:00,307.08,5.42,15.77,54.36,4.95,7.31,9.72,3.52,1.0,IL,60629
3788,Chicago,2309901.0,26.096482373554306,2020-12-26 18:00:00,317.1,6.76,16.97,52.93,5.6,7.63,10.37,4.12,1.0,IL,60629
3789,Chicago,2309901.0,26.096482373554306,2020-12-26 17:00:00,320.44,6.65,17.82,51.5,5.36,7.2,10.04,4.24,1.0,IL,60629
3790,Chicago,2309901.0,26.096482373554306,2020-12-26 16:00:00,327.11,5.36,20.91,48.64,5.13,6.92,9.82,4.43,1.0,IL,60629
3791,Chicago,2309901.0,26.096482373554306,2020-12-26 15:00:00,330.45,2.52,26.39,43.27,4.95,6.78,9.76,4.69,1.0,IL,60629
3792,Chicago,2309901.0,26.096482373554306,2020-12-26 14:00:00,313.76,0.12,25.71,42.92,4.65,5.97,8.65,4.43,1.0,IL,60629
3793,Chicago,2309901.0,26.096482373554306,2020-12-26 13:00:00,287.06,0.02,19.19,49.35,4.65,4.8,6.83,3.96,1.0,IL,60629
3794,Chicago,2309901.0,26.096482373554306,2020-12-26 12:00:00,263.69,0.01,13.71,54.36,4.77,3.67,5.05,3.39,1.0,IL,60629
3795,Chicago,2309901.0,26.096482373554306,2020-12-26 11:00:00,257.02,0.0,11.82,56.51,4.59,3.18,4.35,3.01,1.0,IL,60629
3796,Chicago,2309901.0,26.096482373554306,2020-12-26 10:00:00,247.0,0.0,10.54,58.65,4.17,2.71,3.75,2.72,1.0,IL,60629
3797,Chicago,2309901.0,26.096482373554306,2020-12-26 09:00:00,243.66,0.0,9.34,60.8,3.87,2.31,3.22,2.47,1.0,IL,60629
3798,Chicago,2309901.0,26.096482373554306,2020-12-26 08:00:00,240.33,0.0,8.4,62.94,3.64,2.04,2.86,2.22,1.0,IL,60629
3799,Chicago,2309901.0,26.096482373554306,2020-12-26 07:00:00,236.99,0.0,8.48,63.66,3.76,1.95,2.79,2.09,1.0,IL,60629
3800,Chicago,2309901.0,26.096482373554306,2020-12-26 06:00:00,243.66,0.01,10.03,60.8,4.23,2.11,3.2,2.12,1.0,IL,60629
3801,Chicago,2309901.0,26.096482373554306,2020-12-26 05:00:00,250.34,0.01,11.65,58.65,4.17,2.33,3.77,2.22,1.0,IL,60629
3802,Chicago,2309901.0,26.096482373554306,2020-12-26 04:00:00,253.68,0.01,13.02,57.22,5.42,2.55,4.13,2.03,1.0,IL,60629
3803,Chicago,2309901.0,26.096482373554306,2020-12-26 03:00:00,260.35,0.01,14.74,56.51,5.36,2.98,4.62,1.88,1.0,IL,60629
3804,Chicago,2309901.0,26.096482373554306,2020-12-26 02:00:00,260.35,0.02,14.74,56.51,3.4,2.88,4.58,1.88,1.0,IL,60629
3805,Chicago,2309901.0,26.096482373554306,2020-12-26 01:00:00,260.35,0.02,15.08,54.36,3.01,2.36,3.94,1.79,1.0,IL,60629
3806,Chicago,2309901.0,26.096482373554306,2020-12-26 00:00:00,260.35,0.03,14.91,50.78,3.1,1.98,3.31,1.6,1.0,IL,60629
3807,Chicago,2309901.0,26.096482373554306,2020-12-25 23:00:00,253.68,0.04,13.71,50.78,2.92,1.81,3.01,1.41,1.0,IL,60629
3808,Chicago,2309901.0,26.096482373554306,2020-12-25 22:00:00,243.66,0.72,10.45,55.08,2.33,1.67,2.74,1.2,1.0,IL,60629
3809,Chicago,2309901.0,26.096482373554306,2020-12-25 21:00:00,240.33,1.72,7.88,57.94,2.18,1.66,2.69,1.06,1.0,IL,60629
3810,Chicago,2309901.0,26.096482373554306,2020-12-25 20:00:00,240.33,2.43,6.86,58.65,2.18,1.73,2.76,0.97,1.0,IL,60629
3811,Chicago,2309901.0,26.096482373554306,2020-12-25 19:00:00,247.0,2.96,7.03,57.94,2.41,1.83,2.95,0.99,1.0,IL,60629
3812,Chicago,2309901.0,26.096482373554306,2020-12-25 18:00:00,267.03,4.36,9.25,52.93,3.28,2.42,3.99,1.31,1.0,IL,60629
3813,Chicago,2309901.0,26.096482373554306,2020-12-25 17:00:00,273.71,4.81,11.14,50.78,3.58,2.7,4.56,1.54,1.0,IL,60629
3814,Chicago,2309901.0,26.096482373554306,2020-12-25 16:00:00,280.38,4.08,14.05,47.21,3.73,2.92,4.96,1.69,1.0,IL,60629
3815,Chicago,2309901.0,26.096482373554306,2020-12-25 15:00:00,283.72,1.9,18.85,42.92,3.99,3.12,5.21,1.79,1.0,IL,60629
3816,Chicago,2309901.0,26.096482373554306,2020-12-25 14:00:00,277.04,0.17,20.22,42.2,4.23,2.96,5.03,1.71,1.0,IL,60629
3817,Chicago,2309901.0,26.096482373554306,2020-12-25 13:00:00,260.35,0.06,15.77,48.64,4.23,2.28,3.96,1.43,1.0,IL,60629
3818,Chicago,2309901.0,26.096482373554306,2020-12-25 12:00:00,240.33,0.02,10.97,54.36,3.87,1.4,2.52,1.09,1.0,IL,60629
3819,Chicago,2309901.0,26.096482373554306,2020-12-25 11:00:00,233.65,0.02,9.51,57.94,3.61,1.15,2.08,0.98,1.0,IL,60629
3820,Chicago,2309901.0,26.096482373554306,2020-12-25 10:00:00,233.65,0.01,8.91,60.08,3.43,1.03,1.87,0.9,1.0,IL,60629
3821,Chicago,2309901.0,26.096482373554306,2020-12-25 09:00:00,233.65,0.01,8.74,61.51,3.31,0.95,1.74,0.82,1.0,IL,60629
3822,Chicago,2309901.0,26.096482373554306,2020-12-25 08:00:00,236.99,0.01,8.4,63.66,3.07,0.87,1.61,0.73,1.0,IL,60629
3823,Chicago,2309901.0,26.096482373554306,2020-12-25 07:00:00,236.99,0.01,8.14,65.09,2.77,0.85,1.58,0.69,1.0,IL,60629
3824,Chicago,2309901.0,26.096482373554306,2020-12-25 06:00:00,240.33,0.01,8.82,64.37,2.59,1.05,1.88,0.74,1.0,IL,60629
3825,Chicago,2309901.0,26.096482373554306,2020-12-25 05:00:00,247.0,0.01,10.8,62.23,2.62,1.52,2.66,0.9,1.0,IL,60629
3826,Chicago,2309901.0,26.096482373554306,2020-12-25 04:00:00,250.34,0.01,11.82,60.8,2.59,1.75,3.0,0.97,1.0,IL,60629
3827,Chicago,2309901.0,26.096482373554306,2020-12-25 03:00:00,253.68,0.02,12.68,59.37,2.53,1.84,3.08,1.03,1.0,IL,60629
3828,Chicago,2309901.0,26.096482373554306,2020-12-25 02:00:00,260.35,0.02,14.4,58.65,2.38,1.98,3.29,1.12,1.0,IL,60629
3829,Chicago,2309901.0,26.096482373554306,2020-12-25 01:00:00,260.35,0.02,15.08,57.94,2.3,1.86,3.13,1.17,1.0,IL,60629
3830,Chicago,2309901.0,26.096482373554306,2020-12-25 00:00:00,257.02,0.02,13.88,59.37,2.18,1.44,2.55,1.09,1.0,IL,60629
3831,Chicago,2309901.0,26.096482373554306,2020-12-24 23:00:00,247.0,0.02,12.0,60.08,2.15,1.18,2.13,0.96,1.0,IL,60629
3832,Chicago,2309901.0,26.096482373554306,2020-12-24 22:00:00,240.33,0.43,9.77,60.8,2.18,1.02,1.86,0.84,1.0,IL,60629
3833,Chicago,2309901.0,26.096482373554306,2020-12-24 21:00:00,233.65,1.16,7.71,61.51,2.12,0.92,1.72,0.76,1.0,IL,60629
3834,Chicago,2309901.0,26.096482373554306,2020-12-24 20:00:00,233.65,1.51,6.6,61.51,2.09,0.86,1.63,0.74,1.0,IL,60629
3835,Chicago,2309901.0,26.096482373554306,2020-12-24 19:00:00,233.65,1.55,6.43,60.8,2.09,0.78,1.5,0.74,1.0,IL,60629
3836,Chicago,2309901.0,26.096482373554306,2020-12-24 18:00:00,233.65,1.5,6.77,60.08,2.15,0.79,1.57,0.82,1.0,IL,60629
3837,Chicago,2309901.0,26.096482373554306,2020-12-24 17:00:00,233.65,1.24,6.86,60.8,1.94,0.79,1.6,0.9,1.0,IL,60629
3838,Chicago,2309901.0,26.096482373554306,2020-12-24 16:00:00,233.65,0.76,7.28,60.08,1.7,0.79,1.63,0.96,1.0,IL,60629
3839,Chicago,2309901.0,26.096482373554306,2020-12-24 15:00:00,230.31,0.31,7.97,58.65,1.51,0.81,1.64,0.97,1.0,IL,60629
3840,Chicago,2309901.0,26.096482373554306,2020-12-24 14:00:00,226.97,0.02,7.63,59.37,1.52,0.75,1.53,0.9,1.0,IL,60629
3841,Chicago,2309901.0,26.096482373554306,2020-12-24 13:00:00,220.3,0.01,5.66,61.51,1.49,0.52,1.13,0.75,1.0,IL,60629
3842,Chicago,2309901.0,26.096482373554306,2020-12-24 12:00:00,213.62,0.0,3.77,63.66,1.33,0.5,0.85,0.59,1.0,IL,60629
3843,Chicago,2309901.0,26.096482373554306,2020-12-24 11:00:00,213.62,0.0,3.17,64.37,1.16,0.5,0.77,0.52,1.0,IL,60629
3844,Chicago,2309901.0,26.096482373554306,2020-12-24 10:00:00,213.62,0.0,2.96,62.94,1.12,0.5,0.74,0.48,1.0,IL,60629
3845,Chicago,2309901.0,26.096482373554306,2020-12-24 09:00:00,213.62,0.0,3.17,60.08,1.59,0.5,0.73,0.45,1.0,IL,60629
3846,Chicago,2309901.0,26.096482373554306,2020-12-24 08:00:00,216.96,0.0,3.3,56.51,1.89,0.5,0.74,0.48,1.0,IL,60629
3847,Chicago,2309901.0,26.096482373554306,2020-12-24 07:00:00,220.3,0.0,3.68,53.64,2.27,0.5,0.75,0.52,1.0,IL,60629
3848,Chicago,2309901.0,26.096482373554306,2020-12-24 06:00:00,226.97,0.01,4.58,47.21,2.86,0.5,0.84,0.5,1.0,IL,60629
3849,Chicago,2309901.0,26.096482373554306,2020-12-24 05:00:00,240.33,0.01,6.08,42.92,2.38,0.5,1.08,0.54,1.0,IL,60629
3850,Chicago,2309901.0,26.096482373554306,2020-12-24 04:00:00,260.35,0.01,7.2,43.99,2.03,0.76,1.51,0.53,1.0,IL,60629
3851,Chicago,2309901.0,26.096482373554306,2020-12-24 03:00:00,267.03,0.01,8.14,47.92,2.24,1.29,2.12,0.47,1.0,IL,60629
3852,Chicago,2309901.0,26.096482373554306,2020-12-24 02:00:00,260.35,0.0,10.63,55.79,3.61,3.8,4.79,0.39,1.0,IL,60629
3853,Chicago,2309901.0,26.096482373554306,2020-12-24 01:00:00,243.66,0.0,12.85,57.22,5.19,4.89,5.81,0.28,1.0,IL,60629
3854,Chicago,2309901.0,26.096482373554306,2020-12-24 00:00:00,233.65,0.0,11.48,60.8,4.95,4.77,5.51,0.27,1.0,IL,60629
3855,Chicago,2309901.0,26.096482373554306,2020-12-23 23:00:00,226.97,0.0,9.77,65.09,5.07,4.98,5.64,0.32,1.0,IL,60629
3856,Chicago,2309901.0,26.096482373554306,2020-12-23 22:00:00,220.3,0.0,7.8,70.1,4.59,5.16,5.84,0.37,1.0,IL,60629
3857,Chicago,2309901.0,26.096482373554306,2020-12-23 21:00:00,220.3,0.01,6.94,72.96,4.29,5.14,5.99,0.41,1.0,IL,60629
3858,Chicago,2309901.0,26.096482373554306,2020-12-23 20:00:00,220.3,0.01,7.03,72.96,4.41,4.39,5.23,0.44,1.0,IL,60629
3859,Chicago,2309901.0,26.096482373554306,2020-12-23 19:00:00,223.64,0.03,7.2,70.81,4.35,3.44,4.27,0.5,1.0,IL,60629
3860,Chicago,2309901.0,26.096482373554306,2020-12-23 18:00:00,223.64,0.08,7.54,68.67,3.99,2.71,3.61,0.59,1.0,IL,60629
3861,Chicago,2309901.0,26.096482373554306,2020-12-23 17:00:00,223.64,0.09,7.71,69.38,3.55,2.36,3.37,0.65,1.0,IL,60629
3862,Chicago,2309901.0,26.096482373554306,2020-12-23 16:00:00,226.97,0.07,8.14,70.1,3.28,2.32,3.39,0.68,1.0,IL,60629
3863,Chicago,2309901.0,26.096482373554306,2020-12-23 15:00:00,233.65,0.06,9.08,68.67,3.52,2.5,3.57,0.73,1.0,IL,60629
3864,Chicago,2309901.0,26.096482373554306,2020-12-23 14:00:00,236.99,0.01,9.25,67.23,3.55,2.72,3.9,0.83,1.0,IL,60629
3865,Chicago,2309901.0,26.096482373554306,2020-12-23 13:00:00,233.65,0.0,8.4,65.8,4.05,2.8,3.98,0.86,1.0,IL,60629
3866,Chicago,2309901.0,26.096482373554306,2020-12-23 12:00:00,233.65,0.0,7.88,62.23,5.66,2.87,3.98,0.8,1.0,IL,60629
3867,Chicago,2309901.0,26.096482373554306,2020-12-23 11:00:00,233.65,0.0,9.0,56.51,7.51,3.48,4.57,0.72,1.0,IL,60629
3868,Chicago,2309901.0,26.096482373554306,2020-12-23 10:00:00,236.99,0.0,9.85,52.21,8.11,3.86,4.94,0.68,1.0,IL,60629
3869,Chicago,2309901.0,26.096482373554306,2020-12-23 09:00:00,240.33,0.0,10.45,50.78,8.82,3.75,4.8,0.68,1.0,IL,60629
3870,Chicago,2309901.0,26.096482373554306,2020-12-23 08:00:00,236.99,0.0,10.97,50.78,9.42,3.65,4.66,0.59,1.0,IL,60629
3871,Chicago,2309901.0,26.096482373554306,2020-12-23 07:00:00,236.99,0.0,11.14,50.78,8.94,3.3,4.3,0.52,1.0,IL,60629
3872,Chicago,2309901.0,26.096482373554306,2020-12-23 06:00:00,243.66,0.0,11.14,50.78,7.21,2.81,3.99,0.63,1.0,IL,60629
3873,Chicago,2309901.0,26.096482373554306,2020-12-23 05:00:00,257.02,0.01,12.51,49.35,4.77,2.9,4.51,0.82,1.0,IL,60629
3874,Chicago,2309901.0,26.096482373554306,2020-12-23 04:00:00,273.71,0.02,15.25,42.92,4.83,3.59,5.52,0.9,1.0,IL,60629
3875,Chicago,2309901.0,26.096482373554306,2020-12-23 03:00:00,293.73,0.06,18.34,33.98,4.11,4.16,6.52,1.14,1.0,IL,60629
3876,Chicago,2309901.0,26.096482373554306,2020-12-23 02:00:00,313.76,0.13,21.08,29.33,2.71,4.7,7.52,1.49,1.0,IL,60629
3877,Chicago,2309901.0,26.096482373554306,2020-12-23 01:00:00,330.45,0.2,23.99,26.82,2.59,4.84,7.82,1.68,1.0,IL,60629
3878,Chicago,2309901.0,26.096482373554306,2020-12-23 00:00:00,330.45,0.2,25.02,26.82,3.01,4.53,7.44,1.79,1.0,IL,60629
3879,Chicago,2309901.0,26.096482373554306,2020-12-22 23:00:00,320.44,0.19,25.36,27.18,3.87,4.33,7.53,1.87,1.0,IL,60629
3880,Chicago,2309901.0,26.096482373554306,2020-12-22 22:00:00,303.75,1.52,25.36,29.33,7.21,4.05,7.31,1.63,1.0,IL,60629
3881,Chicago,2309901.0,26.096482373554306,2020-12-22 21:00:00,293.73,5.14,24.33,32.19,13.83,4.18,7.32,1.31,1.0,IL,60629
3882,Chicago,2309901.0,26.096482373554306,2020-12-22 20:00:00,297.07,8.38,21.25,34.69,17.41,4.75,7.96,1.2,1.0,IL,60629
3883,Chicago,2309901.0,26.096482373554306,2020-12-22 19:00:00,310.42,9.28,17.99,36.12,14.07,5.6,9.33,1.31,1.0,IL,60629
3884,Chicago,2309901.0,26.096482373554306,2020-12-22 18:00:00,367.17,13.75,21.08,31.11,9.54,7.9,13.14,2.03,1.0,IL,60629
3885,Chicago,2309901.0,26.096482373554306,2020-12-22 17:00:00,377.18,14.08,21.94,28.61,7.15,7.6,12.55,2.15,1.0,IL,60629
3886,Chicago,2309901.0,26.096482373554306,2020-12-22 16:00:00,387.19,12.74,26.05,24.32,6.14,7.31,12.03,2.28,1.0,IL,60629
3887,Chicago,2309901.0,26.096482373554306,2020-12-22 15:00:00,413.9,11.06,37.01,13.95,6.74,8.16,13.45,3.39,1.0,IL,60629
3888,Chicago,2309901.0,26.096482373554306,2020-12-22 14:00:00,397.21,3.97,43.87,5.72,6.08,7.64,12.65,3.1,2.0,IL,60629
3889,Chicago,2309901.0,26.096482373554306,2020-12-22 13:00:00,337.12,0.91,32.9,15.2,5.13,5.38,8.84,2.15,1.0,IL,60629
3890,Chicago,2309901.0,26.096482373554306,2020-12-22 12:00:00,283.72,0.11,19.54,28.25,3.93,2.72,4.53,1.09,1.0,IL,60629
3891,Chicago,2309901.0,26.096482373554306,2020-12-22 11:00:00,263.69,0.04,13.71,34.69,2.92,1.64,2.83,0.61,1.0,IL,60629
3892,Chicago,2309901.0,26.096482373554306,2020-12-22 10:00:00,253.68,0.02,9.85,38.62,2.21,1.03,1.82,0.42,1.0,IL,60629
3893,Chicago,2309901.0,26.096482373554306,2020-12-22 09:00:00,250.34,0.01,8.14,39.34,1.97,0.81,1.4,0.44,1.0,IL,60629
3894,Chicago,2309901.0,26.096482373554306,2020-12-22 08:00:00,250.34,0.01,7.97,38.98,1.88,0.66,1.21,0.48,1.0,IL,60629
3895,Chicago,2309901.0,26.096482373554306,2020-12-22 07:00:00,250.34,0.01,8.14,39.34,1.86,0.6,1.14,0.49,1.0,IL,60629
3896,Chicago,2309901.0,26.096482373554306,2020-12-22 06:00:00,257.02,0.01,9.25,41.13,1.94,0.77,1.44,0.53,1.0,IL,60629
3897,Chicago,2309901.0,26.096482373554306,2020-12-22 05:00:00,267.03,0.01,10.8,45.42,1.91,1.16,2.18,0.69,1.0,IL,60629
3898,Chicago,2309901.0,26.096482373554306,2020-12-22 04:00:00,267.03,0.01,10.97,52.93,1.7,1.34,2.5,0.85,1.0,IL,60629
3899,Chicago,2309901.0,26.096482373554306,2020-12-22 03:00:00,263.69,0.0,10.88,58.65,1.64,1.33,2.48,1.11,1.0,IL,60629
3900,Chicago,2309901.0,26.096482373554306,2020-12-22 02:00:00,260.35,0.0,11.48,60.8,1.88,1.32,2.51,1.31,1.0,IL,60629
3901,Chicago,2309901.0,26.096482373554306,2020-12-22 01:00:00,257.02,0.0,11.31,62.23,1.94,1.22,2.33,1.41,1.0,IL,60629
3902,Chicago,2309901.0,26.096482373554306,2020-12-22 00:00:00,253.68,0.0,10.45,63.66,1.71,1.11,2.04,1.44,1.0,IL,60629
3903,Chicago,2309901.0,26.096482373554306,2020-12-21 23:00:00,247.0,0.0,9.25,64.37,1.65,1.12,1.98,1.46,1.0,IL,60629
3904,Chicago,2309901.0,26.096482373554306,2020-12-21 22:00:00,240.33,0.12,7.97,66.52,1.7,1.19,2.03,1.39,1.0,IL,60629
3905,Chicago,2309901.0,26.096482373554306,2020-12-21 21:00:00,240.33,0.52,7.03,67.23,1.82,1.39,2.28,1.3,1.0,IL,60629
3906,Chicago,2309901.0,26.096482373554306,2020-12-21 20:00:00,243.66,1.12,6.34,65.8,1.85,1.71,2.68,1.2,1.0,IL,60629
3907,Chicago,2309901.0,26.096482373554306,2020-12-21 19:00:00,253.68,1.87,6.34,59.37,1.77,2.72,3.98,1.17,1.0,IL,60629
3908,Chicago,2309901.0,26.096482373554306,2020-12-21 18:00:00,277.04,3.41,9.0,44.7,2.47,4.67,6.6,1.19,1.0,IL,60629
3909,Chicago,2309901.0,26.096482373554306,2020-12-21 17:00:00,293.73,3.86,12.51,33.26,3.93,6.38,8.52,0.91,1.0,IL,60629
3910,Chicago,2309901.0,26.096482373554306,2020-12-21 16:00:00,310.42,2.46,19.02,25.75,5.96,8.87,11.44,0.69,1.0,IL,60629
3911,Chicago,2309901.0,26.096482373554306,2020-12-21 15:00:00,347.14,1.93,29.13,12.88,6.38,11.82,15.41,0.77,2.0,IL,60629
3912,Chicago,2309901.0,26.096482373554306,2020-12-21 14:00:00,357.15,1.84,30.5,8.23,5.31,13.48,17.34,0.8,2.0,IL,60629
